subject_id,window_start_s,window_end_s,label,label_name,overall_quality,is_usable,hr_mean,rr_mean_ms,rmssd_ms,sdnn_ms,pnn50,eda_scl_mean,eda_scr_count,eda_scr_amplitude_mean,eda_scr_density,eda_phasic_std,temp_mean,temp_min,temp_max,temp_slope_per_min,temp_delta_baseline,temp_std,acc_mean,acc_std,motion_ratio,ecg_quality_score,eda_quality_score,temperature_quality_score,acc_quality_score,window_duration_s,quality_overall
S10,255.0,285.0,1,low,1.0,True,104.02603079015104,576.7787114845938,74.99496581744127,59.873910462417804,0.14,0.3805143821851284,2.0,0.028843540232643794,4.0,0.005108986839330053,33.327775,33.31400000000001,33.336000000000006,0.0015409403430671693,0.14777500000000998,0.0051181254706524565,62.763297689426075,0.4204717372367665,0.3729166666666667,1.0,1.0,1.0,1.0,30.0,1.0
S10,300.0,330.0,1,low,1.0,True,95.48686692787693,628.3586626139818,10.512594381924186,16.555621941528788,0.0,0.39466448566219764,0.0,0.0,0.0,0.0011812896209906628,33.38303333333333,33.358000000000004,33.398,0.07286839363843808,0.2030333333333374,0.012539891901003469,62.99554595607274,0.3531732761626777,0.659375,1.0,1.0,1.0,1.0,30.0,1.0
S10,315.0,345.0,1,low,1.0,True,96.78813193144173,619.9107142857143,12.008464231539904,23.702832129873958,0.0,0.3908867642967966,0.0,0.0,0.0,0.00111598230088973,33.39591666666667,33.386,33.410000000000004,0.018106257378997757,0.2159166666666792,0.0048897568673938055,62.91938268960257,0.4210981192155144,0.5770833333333333,1.0,1.0,1.0,1.0,30.0,1.0
S10,330.0,360.0,1,low,1.0,True,98.99466063783733,606.0932944606413,71.17843105617776,62.65509702203391,0.0625,0.38645921308677533,0.0,0.0,0.0,0.0016607998870931686,33.39138333333334,33.382,33.410000000000004,-0.04912507813045164,0.21138333333334458,0.008424352926024488,62.971532932649225,2.1231851337726386,0.5833333333333334,1.0,1.0,1.0,1.0,30.0,1.0
S10,345.0,375.0,1,low,1.0,True,99.42299156679982,603.4821428571429,68.65844276502298,56.68425873983062,0.0425531914893617,0.3853392729929279,0.0,0.0,0.0,0.001602603556305076,33.39496666666667,33.382,33.426,0.08254239877767215,0.21496666666667608,0.013366583540888745,63.057213333105615,2.1140238085714067,0.48333333333333334,1.0,1.0,1.0,1.0,30.0,1.0
S10,375.0,405.0,1,low,1.0,True,102.97086818575136,582.6890756302522,44.14355061868597,34.81337657388881,0.08,0.3796014208845442,0.0,0.0,0.0,0.0011200867946155031,33.428266666666666,33.422,33.43800000000001,0.018334606569932778,0.24826666666667307,0.004571165667044368,62.93984591160002,1.2648141987586095,0.6052083333333333,1.0,1.0,1.0,1.0,30.0,1.0
S10,390.0,420.0,1,low,1.0,True,104.45762387602832,574.3956043956043,44.246390782061496,36.55081499964875,0.0784313725490196,0.37650467469914506,2.0,0.028203601932998174,4.0,0.004198355123816723,33.43188333333334,33.418,33.45,0.021369817348386555,0.2518833333333461,0.008244375186891225,63.135468150590626,2.3927309513936446,0.5979166666666667,1.0,1.0,1.0,1.0,30.0,1.0
S10,405.0,435.0,1,low,1.0,True,103.38207059518534,580.3714285714286,7.853829144854625,23.386383832720817,0.0,0.37575696687022797,2.0,0.031588404977782314,4.0,0.00514808699579517,33.457125000000005,33.422,33.524,0.19853628724219308,0.2771250000000123,0.02986896731280484,63.16793296148452,2.9940488818207673,0.575,1.0,1.0,1.0,1.0,30.0,1.0
S10,420.0,450.0,1,low,1.0,True,104.40269611358094,574.6978021978023,5.801160348116042,12.03681340836246,0.0,0.37458341231441467,0.0,0.0,0.0,0.002270622224853287,33.51646666666667,33.454,33.566,0.2665851795263276,0.3364666666666807,0.03942544299757952,63.07532500302087,2.187854907580368,0.39479166666666665,1.0,1.0,1.0,1.0,30.0,1.0
S10,435.0,465.0,1,low,1.0,True,106.11213681857937,565.4395604395603,4.788441465515441,9.123396926127157,0.0,0.37453582279391956,0.0,0.0,0.0,0.001097160171191141,33.556149999999995,33.534000000000006,33.566,0.04654489895131686,0.37615000000000265,0.008694490592706626,63.026702802939646,0.2335068662517392,0.109375,1.0,1.0,1.0,1.0,30.0,1.0
S10,450.0,480.0,1,low,1.0,True,108.16326530612244,554.7169811320755,11.48509374519643,12.40215996804071,0.019230769230769232,0.3764308003980557,0.0,0.0,0.0,0.0010661577080870383,33.56075,33.550000000000004,33.57,0.007908882561281423,0.38075000000000614,0.005249206289209323,62.98777295199305,1.5695143245093954,0.27291666666666664,1.0,1.0,1.0,1.0,30.0,1.0
S10,465.0,495.0,1,low,1.0,True,109.67648338894531,547.063492063492,59.65857161800778,40.07733827557712,0.11320754716981132,0.38547245888298465,0.0,0.0,0.0,0.002438797679368881,33.55453333333333,33.541999999999994,33.57,-0.02032141120913934,0.37453333333333916,0.006563704915840966,63.412981223739635,2.7007058924741245,0.6385416666666667,1.0,1.0,1.0,1.0,30.0,1.0
S10,480.0,510.0,1,low,1.0,True,110.58981233243966,542.5454545454546,123.51292311685748,115.7599005099298,0.2037037037037037,0.39796783411246506,0.0,0.0,0.0,0.002371698377169351,33.581516666666666,33.541999999999994,33.650000000000006,0.22913424543370228,0.40151666666667296,0.035976145646188076,64.03179269285803,2.167550354398022,0.41354166666666664,1.0,1.0,1.0,1.0,30.0,1.0
S10,495.0,525.0,1,low,1.0,True,103.76398779247204,578.235294117647,131.87207777979074,131.4697414509014,0.16,0.4008724919108346,0.0,0.0,0.0,0.0019499271391269137,33.64310833333333,33.559999999999995,33.704,0.25870546565730795,0.4631083333333379,0.03790427544779391,64.13587212052877,2.6568133805707195,0.246875,1.0,1.0,1.0,1.0,30.0,1.0
S10,525.0,555.0,1,low,1.0,True,100.79835431258263,595.2478134110788,9.536449944870492,18.492018307369953,0.0,0.39249654606493284,0.0,0.0,0.0,0.0014753190502924268,33.65278333333333,33.59400000000001,33.7085,-0.23454462115423283,0.47278333333333933,0.03419592649554704,63.39149798679204,2.015890950392348,0.7,1.0,1.0,1.0,1.0,30.0,1.0
S10,555.0,585.0,1,low,1.0,True,102.74475267870248,583.9714285714285,27.647600936929045,47.33751665573541,0.061224489795918366,0.3977898790346264,0.0,0.0,0.0,0.0012041728764571311,33.582633333333334,33.55799999999999,33.602000000000004,-0.09630335439961205,0.40263333333334117,0.01470256969225403,63.32753631611623,0.34643777360411765,0.39479166666666665,1.0,1.0,1.0,1.0,30.0,1.0
S10,570.0,600.0,1,low,1.0,True,106.9644431384073,560.9340659340659,64.88053478137651,55.183411028785436,0.0784313725490196,0.39784738552194604,0.0,0.0,0.0,0.0019282584271782515,33.56615,33.553999999999995,33.585,-0.016539481908440887,0.38615000000000776,0.006677886392166669,63.450739170856735,2.978315856079242,0.5302083333333333,1.0,1.0,1.0,1.0,30.0,1.0
S10,690.0,720.0,1,low,1.0,True,102.84726556873291,583.3893557422969,15.612658391216288,35.945492504242445,0.02,0.41749186325055493,0.0,0.0,0.0,0.0014162994650501087,33.662058333333334,33.65,33.698,0.0476991457740308,0.4820583333333417,0.011010635641153522,63.055488532993515,1.0068263002401328,0.659375,1.0,1.0,1.0,1.0,30.0,1.0
S10,705.0,735.0,1,low,1.0,True,100.85002161071891,594.9428571428572,13.169196575429932,25.339362632583573,0.0,0.4217115379758552,0.0,0.0,0.0,0.0019210893930106424,33.675825,33.653999999999996,33.692,0.07187749149245513,0.4958250000000106,0.013406100912147004,63.20890474678863,2.4000838272999934,0.640625,1.0,1.0,1.0,1.0,30.0,1.0
S10,810.0,840.0,1,low,1.0,True,96.94171956145412,618.9285714285714,68.52993932279982,97.01247284294827,0.14893617021276595,0.42301084984449167,1.0,0.03631267858328385,2.0,0.004670001052218061,33.92423333333333,33.895,33.938,0.04127953330090846,0.7442333333333409,0.011128591804696317,63.083948987922504,2.6231669960547768,0.64375,1.0,1.0,1.0,1.0,30.0,1.0
S10,825.0,855.0,1,low,1.0,True,98.75239923224566,607.5801749271138,63.21125900744361,94.02932496045997,0.08333333333333333,0.42389171394164343,0.0,0.0,0.0,0.001323901952034581,33.93653333333334,33.922000000000004,33.974000000000004,0.06633794013472588,0.7565333333333442,0.014912485447511857,63.039690499326056,1.654074791491068,0.6427083333333333,1.0,1.0,1.0,1.0,30.0,1.0
S10,840.0,870.0,1,low,1.0,True,100.80161282580522,595.2285714285714,14.816663851785005,26.423031489331663,0.0,0.4241483566818008,0.0,0.0,0.0,0.001899950787201248,33.95611666666667,33.919000000000004,33.97800000000001,0.10770581290365237,0.7761166666666739,0.018568873297957086,63.32402320514624,2.5842797411980274,0.5739583333333333,1.0,1.0,1.0,1.0,30.0,1.0
S10,870.0,900.0,1,low,1.0,True,98.86229894076108,606.9047619047619,14.708043058552848,23.93785073144115,0.02127659574468085,0.42335499876734084,1.0,0.020060314960893222,2.0,0.00365786222855571,33.99010833333334,33.968,34.00600000000001,0.03229640947286078,0.8101083333333463,0.010600743553586374,63.17661200471751,2.3946702498222376,0.565625,1.0,1.0,1.0,1.0,30.0,1.0
S10,885.0,915.0,1,low,1.0,True,98.0354016728263,612.0238095238095,12.779230326839633,22.945939474561527,0.02127659574468085,0.4269517865315298,0.0,0.0,0.0,0.003458722560229705,34.002816666666675,33.974000000000004,34.028000000000006,0.07029321480660959,0.8228166666666823,0.014009808072283745,63.12013318393483,1.8890681589065657,0.39375,1.0,1.0,1.0,1.0,30.0,1.0
S10,900.0,930.0,1,low,1.0,True,95.38535878231457,629.0273556231003,14.307436900629105,17.440751224679627,0.0,0.4291805495798723,0.0,0.0,0.0,0.001160917407966277,33.998516666666674,33.974000000000004,34.028000000000006,-0.0896145565664273,0.8185166666666817,0.014829859143708615,62.991795180196895,0.3931581227148804,0.24583333333333332,1.0,1.0,1.0,1.0,30.0,1.0
S10,915.0,945.0,1,low,1.0,True,97.49492213947191,615.4166666666666,15.982784920284583,30.538598873095946,0.0,0.4280492989231168,1.0,0.029605407094099367,2.0,0.003955966689953646,33.98733333333334,33.974000000000004,34.01200000000001,0.0006533787068701266,0.8073333333333466,0.007432286921862875,63.2854146445984,2.7513333000416123,0.55625,1.0,1.0,1.0,1.0,30.0,1.0
S10,930.0,960.0,1,low,1.0,True,95.62100368145708,627.4772036474164,19.301235989865216,48.81034841434604,0.0,0.40792711717645863,1.0,0.03047175822845921,2.0,0.003969763289323088,33.99321666666667,33.982,34.00600000000001,0.029223696089995387,0.8132166666666762,0.007240722032751074,63.817312647780334,2.7284347922310004,0.4739583333333333,1.0,1.0,1.0,1.0,30.0,1.0
S10,945.0,975.0,1,low,1.0,True,88.2223633432661,680.0996677740862,28.581630831554268,40.87406926492372,0.07142857142857142,0.3879293323594896,0.0,0.0,0.0,0.0010998932320468722,33.990525000000005,33.974000000000004,34.00600000000001,-0.058888256128882786,0.8105250000000126,0.009035312667529074,64.06926510257837,0.04675341911865957,0.004166666666666667,1.0,1.0,1.0,1.0,30.0,1.0
S10,960.0,990.0,1,low,1.0,True,87.73804897007383,683.8538205980067,26.230643286627974,31.787582890455585,0.047619047619047616,0.38554127419958184,0.0,0.0,0.0,0.0009828559134646736,33.97733333333334,33.966,33.99,-0.04120286130979151,0.7973333333333485,0.006766132983880441,64.0689309919726,0.014371703146740968,0.0,1.0,1.0,1.0,1.0,30.0,1.0
S10,975.0,1005.0,1,low,1.0,True,93.38295712697567,642.5155279503107,16.91783532037824,36.14933097502403,0.0,0.39656987139668615,1.0,0.02919297860309228,2.0,0.004000259753738886,33.974991666666675,33.962,33.99600000000001,0.037365094798236534,0.7949916666666823,0.008174906557400819,64.15188284918655,0.398551842184778,0.3875,1.0,1.0,1.0,1.0,30.0,1.0
S10,990.0,1020.0,1,low,1.0,True,94.20635678152141,636.8996960486323,21.43478170878545,36.74212776742929,0.021739130434782608,0.41045574632845966,1.0,0.029192288001870015,2.0,0.0043107297684012655,33.99393333333333,33.962,34.046,0.1289889575665149,0.8139333333333383,0.019881202735805053,64.27699705709547,0.465411275619457,0.371875,1.0,1.0,1.0,1.0,30.0,1.0
S10,1005.0,1035.0,1,low,1.0,True,90.1331512461591,665.6818181818181,19.431893403705327,28.21621152662758,0.023255813953488372,0.41245113632812064,0.0,0.0,0.0,0.0012225147248535867,34.02060833333334,33.998000000000005,34.042,0.09201722341824027,0.8406083333333498,0.016281915240192835,64.31332486738849,0.36141320085146306,0.16458333333333333,1.0,1.0,1.0,1.0,30.0,1.0
S10,1020.0,1050.0,1,low,1.0,True,93.71816638370119,640.2173913043479,31.78370780183854,39.69037465785779,0.044444444444444446,0.4184684661817607,3.0,0.04455917777635152,6.0,0.010092101851108707,34.03009166666667,34.01800000000001,34.042,-0.010341551496641123,0.8500916666666782,0.00627726829299137,64.21391865728208,2.3522472962312952,0.3927083333333333,1.0,1.0,1.0,1.0,30.0,1.0
S10,1035.0,1065.0,1,low,1.0,True,97.18472811415349,617.3809523809524,10.927463837232542,20.92380846313866,0.0,0.41998559435526694,3.0,0.0442761929510293,6.0,0.009978274269662378,34.03415833333334,34.02400000000001,34.05,0.03281477880406468,0.8541583333333449,0.007618777059925587,64.13568272761258,2.338676847354724,0.5354166666666667,1.0,1.0,1.0,1.0,30.0,1.0
S10,1050.0,1080.0,1,low,1.0,True,99.62242230612836,602.2740524781342,9.267381169537401,19.831171709534424,0.0,0.40768759639602975,0.0,0.0,0.0,0.0012320252292528067,34.03666666666667,34.02400000000001,34.05,-0.037135912216122086,0.8566666666666762,0.006472806363718131,64.14158599894401,0.2108211091686399,0.153125,1.0,1.0,1.0,1.0,30.0,1.0
S10,1065.0,1095.0,1,low,1.0,True,101.15119695583064,593.1714285714286,14.017897764142383,13.467192152528911,0.02040816326530612,0.3979703677926768,0.0,0.0,0.0,0.001049873699595554,34.02455000000001,34.00600000000001,34.038000000000004,-0.05532884228071823,0.8445500000000195,0.00921624471607872,64.1486902608709,0.21094110121719858,0.10208333333333333,1.0,1.0,1.0,1.0,30.0,1.0
S10,1080.0,1110.0,1,low,1.0,True,102.23455527968454,586.8857142857142,7.803287467063339,15.202889968366343,0.0,0.39341301231524767,0.0,0.0,0.0,0.0010000189001508147,34.01375833333334,34.004000000000005,34.028000000000006,-0.03700340301410525,0.8337583333333498,0.007449547898287818,64.15390560190696,0.15592526504485388,0.125,1.0,1.0,1.0,1.0,30.0,1.0
S10,1095.0,1125.0,1,low,1.0,True,104.01087695445277,576.8627450980391,7.518684209680435,14.087248852493978,0.0,0.3892133298632059,0.0,0.0,0.0,0.001145781339278206,34.009466666666675,34.004000000000005,34.01800000000001,0.005253698173476694,0.8294666666666828,0.00374262237237806,64.09679161268507,0.1653681550163272,0.3260416666666667,1.0,1.0,1.0,1.0,30.0,1.0
S10,1110.0,1140.0,1,low,1.0,True,107.20477749951841,559.676549865229,55.160675820604965,54.01802239330567,0.09615384615384616,0.3913588892370833,1.0,0.025266699765019107,2.0,0.003483264460321477,34.00570833333334,33.994,34.02400000000001,-0.004986179595832984,0.8257083333333455,0.008187537107634785,64.01315172199652,3.4375000533316356,0.5760416666666667,1.0,1.0,1.0,1.0,30.0,1.0
S10,1155.0,1185.0,1,low,1.0,True,96.44322845417236,622.1276595744681,56.94258382534377,65.24125750325203,0.06521739130434782,0.4241115004661562,0.0,0.0,0.0,0.0014261704704606822,34.02338333333334,34.00600000000001,34.04,0.04750829918741523,0.8433833333333496,0.009132983569943565,63.0474209131137,1.6884434265540385,0.6625,1.0,1.0,1.0,1.0,30.0,1.0
S10,1170.0,1200.0,1,low,1.0,True,97.29260170841175,616.6964285714286,84.32717541879384,85.71183190509934,0.10638297872340426,0.4267429919887571,1.0,0.024736782249229428,2.0,0.003050740582344306,34.046141666666664,34.01800000000001,34.08200000000001,0.1138654073198995,0.866141666666671,0.01730344177388267,63.17539821933549,3.3238872566693844,0.6583333333333333,1.0,1.0,1.0,1.0,30.0,1.0
S10,1215.0,1245.0,1,low,1.0,True,101.14145354717527,593.2285714285714,10.497813183356474,19.999604327614612,0.0,0.43540125447557315,0.0,0.0,0.0,0.0014047639693747403,34.081516666666666,34.06999999999999,34.09400000000001,-0.028830335439976904,0.901516666666673,0.0073314202049988685,63.06922875053173,2.1412344133937338,0.5677083333333334,1.0,1.0,1.0,1.0,30.0,1.0
S10,1230.0,1260.0,1,low,1.0,True,101.21945341495156,592.7714285714286,13.262166033371381,24.937088690072194,0.0,0.44181887383397095,0.0,0.0,0.0,0.0012677224323019744,34.08083333333334,34.062000000000005,34.09400000000001,0.007737203972539374,0.9008333333333454,0.00839477350630978,63.09434348700607,1.9855381160685484,0.66875,1.0,1.0,1.0,1.0,30.0,1.0
S10,1245.0,1275.0,1,low,1.0,True,100.7638072855464,595.4518950437318,11.871978670424745,21.081864787231748,0.0,0.4476868912184926,0.0,0.0,0.0,0.001159668139043682,34.075466666666664,34.054,34.098000000000006,-0.07687200500035114,0.8954666666666711,0.011661141548848121,63.145562795990465,0.31021365372500515,0.328125,1.0,1.0,1.0,1.0,30.0,1.0
S10,1590.0,1620.0,3,medium,0.9830559662062988,True,129.49848243965891,463.3258928571429,145.9530745397509,93.32536918939857,0.6984126984126984,0.42884736016993497,0.0,0.0,0.0,0.0011052451420261581,34.16802500000001,34.16199999999999,34.176,-0.0018409611778509708,0.9880250000000146,0.0038626685507997536,62.96394129720606,0.45232324944545055,0.634375,0.932223864825195,1.0,1.0,1.0,30.0,0.9830559662062988
S10,1605.0,1635.0,3,medium,0.9747724117781116,True,110.77464100810785,541.6402116402116,211.95761376901604,171.59524857762585,0.6415094339622641,0.4279970366493362,0.0,0.0,0.0,0.0010658384838481208,34.158675,34.14399999999999,34.172000000000004,-0.05839988888117172,0.9786750000000097,0.009431253451511922,63.13604334659508,0.41761888950164294,0.340625,0.8990896471124465,1.0,1.0,1.0,30.0,0.9747724117781116
S10,1620.0,1650.0,3,medium,0.9738435390486949,True,90.74392339798675,661.2012987012987,243.65094034478298,215.5836534739252,0.6046511627906976,0.427521677266659,0.0,0.0,0.0,0.0008833869241921536,34.145050000000005,34.129999999999995,34.161500000000004,-0.0431713313424193,0.9650500000000122,0.006926218304386039,63.30337769043266,0.3063189771574049,0.12604166666666666,0.8953741561947797,1.0,1.0,1.0,30.0,0.9738435390486949
S10,1635.0,1665.0,3,medium,0.9736925893912176,True,95.38385583806468,629.0372670807453,248.1640522424568,213.89743750930128,0.5777777777777777,0.42743806262650386,0.0,0.0,0.0,0.0009809569829531313,34.12884999999999,34.098000000000006,34.150000000000006,-0.0915813598166248,0.9488500000000002,0.013878130277525621,63.349610826529,0.23878119828503655,0.08541666666666667,0.8947703575648706,1.0,1.0,1.0,30.0,0.9736925893912176
S10,1650.0,1680.0,3,medium,0.9752861857383994,True,94.68080003837116,633.70820668693,239.53130069084443,205.73448390628892,0.5434782608695652,0.42870167218510086,0.0,0.0,0.0,0.0014040375172120548,34.110366666666664,34.09400000000001,34.142,-0.06694131536910951,0.9303666666666714,0.011470202943083919,63.3512513235941,0.22406636253296552,0.11770833333333333,0.9011447429535976,1.0,1.0,1.0,30.0,0.9752861857383994
S10,1680.0,1710.0,3,medium,0.9826289702249719,True,80.49832295160518,745.3571428571429,98.99706373923452,90.50919968505694,0.20512820512820512,0.4319828960877883,0.0,0.0,0.0,0.000933899387511188,34.07958333333333,34.04600000000001,34.102000000000004,-0.08326744912843691,0.8995833333333394,0.013115247699614876,62.89762079883715,0.17596736161238893,0.24166666666666667,0.9305158808998873,1.0,1.0,1.0,30.0,0.9826289702249719
S10,1695.0,1725.0,3,medium,0.9796022625167964,True,81.58904375698121,735.3928571428571,128.11681940291606,115.34467606344045,0.28205128205128205,0.43130989158741656,0.0,0.0,0.0,0.0011977930794001184,34.06221666666667,34.046,34.078,-0.06362941870963919,0.8822166666666789,0.01021778134212907,62.966069305389176,0.17425908563538461,0.4010416666666667,0.9184090500671855,1.0,1.0,1.0,30.0,0.9796022625167964
S10,1710.0,1740.0,3,medium,0.9758717443634481,True,75.8677928037885,790.8494208494209,30.222155528804628,40.15059443518621,0.1388888888888889,0.4304477695546577,0.0,0.0,0.0,0.0012699886508658158,34.048049999999996,34.038,34.062,-0.030923814153755443,0.8680500000000038,0.006484404367401933,63.08993533101639,0.1757647902834562,0.4083333333333333,0.9034869774537924,1.0,1.0,1.0,30.0,0.9758717443634481
S10,1725.0,1755.0,3,medium,0.9771211330728452,True,79.27212892609981,756.8864468864467,101.43148359686778,98.96395192356633,0.15789473684210525,0.42960628459501266,0.0,0.0,0.0,0.0010241547864703788,34.04423333333333,34.034000000000006,34.050000000000004,-0.0009367317174673999,0.8642333333333383,0.0039045557436852246,63.17862299353398,0.19930288733875798,0.24375,0.9084845322913808,1.0,1.0,1.0,30.0,0.9771211330728452
S10,1740.0,1770.0,3,medium,0.9817560994429846,True,86.09918000780945,696.8707482993198,125.06046322646945,108.90844360574158,0.1951219512195122,0.4281627539221976,0.0,0.0,0.0,0.0015589632114680787,34.04408333333333,34.034000000000006,34.050000000000004,-0.0028518647128262077,0.8640833333333404,0.0036936507083845244,63.18204729979898,0.3426961812335567,0.4822916666666667,0.9270243977719381,1.0,1.0,1.0,30.0,0.9817560994429846
S10,1800.0,1830.0,3,medium,0.9756151916210193,True,75.93081207856933,790.1930501930502,36.83480312270499,51.56635221263236,0.2222222222222222,0.42276364275013173,0.0,0.0,0.0,0.0011266373086467301,34.06746666666666,34.053999999999995,34.086000000000006,0.044923119661114286,0.8874666666666684,0.00774697073413779,62.681835525060905,0.2661363232405089,0.20625,0.902460766484077,1.0,1.0,1.0,30.0,0.9756151916210193
S10,1815.0,1845.0,3,medium,0.9752464050194176,True,77.49077490774907,774.2857142857143,32.90578906848348,47.521005893216774,0.16216216216216217,0.42019278176151026,0.0,0.0,0.0,0.0012794025017568214,34.08145,34.06199999999999,34.114000000000004,0.08754441280646177,0.9014500000000041,0.013918123676226527,62.67042552113474,0.20930042181361316,0.21875,0.9009856200776705,1.0,1.0,1.0,30.0,0.9752464050194176
S10,1830.0,1860.0,3,medium,0.9753596208794391,True,79.6847635726795,752.967032967033,97.7669580588316,85.72517763840976,0.10526315789473684,0.4181949025701519,0.0,0.0,0.0,0.0011108012438337022,34.100033333333336,34.074,34.12199999999999,0.07896881727892807,0.9200333333333433,0.012726568883855477,62.81858019963341,0.2756477865438695,0.4947916666666667,0.9014384835177562,1.0,1.0,1.0,30.0,0.9753596208794391
S10,1845.0,1875.0,3,medium,0.9752633338705448,True,77.38557020946469,775.3383458646617,35.45232109683067,60.75339118599553,0.08108108108108109,0.41646330095446127,0.0,0.0,0.0,0.000841291060687424,34.12096666666666,34.106,34.144000000000005,0.08616931731369683,0.9409666666666681,0.013337561829490797,63.01417188669155,0.25326159300527307,0.5177083333333333,0.9010533354821791,1.0,1.0,1.0,30.0,0.9752633338705448
S10,1860.0,1890.0,3,medium,0.9791709337908245,True,83.21252536967238,721.0452961672473,81.14958473116678,131.00203472101222,0.225,0.41528894773900843,0.0,0.0,0.0,0.000909342366721077,34.141866666666665,34.126,34.157999999999994,0.06351107715815223,0.9618666666666726,0.00945421716601757,63.15380255902493,0.38233580662673194,0.49895833333333334,0.9166837351632982,1.0,1.0,1.0,30.0,0.9791709337908245
S10,1875.0,1905.0,3,medium,0.9778937953598354,True,80.35586167312384,746.6785714285713,63.52171163699515,134.18879968640013,0.28205128205128205,0.41436203494565477,0.0,0.0,0.0,0.0011277913048210713,34.15564166666666,34.13999999999999,34.17,0.05230446558788516,0.9756416666666681,0.008173173428287859,63.218867644747355,0.44109566148696805,0.5666666666666667,0.9115751814393416,1.0,1.0,1.0,30.0,0.9778937953598354
